name,ra,dec
Abell 2268,261.842245,55.214662
Abell 2270,261.842245,55.214662
Abell 920,151.640659,55.276597
Abell 899,149.404401,55.392584
Abell 920,151.350068,55.405338
Abell 935,152.781794,55.673695
Abell 1920,216.788327,55.856263
Abell 1291,172.946293,55.870938
Abell 935,152.368147,56.06964
Abell 1132,164.623412,56.811018
Abell 1738,201.170727,57.111433
Abell 2194,245.486504,57.194826
Abell 2293,270.526908,57.689315
Abell 634,123.384591,57.716674
Abell 634,123.777089,57.8598
Abell 1415,178.988542,57.912587
Abell 1446,180.501704,58.035013
Abell 2289,268.482345,58.080512
Abell 1731,200.70726,58.167585
Abell 1744,201.11384,59.134124
Abell 1767,204.199138,59.200975
Abell 1767,203.61365,59.242329
Abell 1507,183.5937,59.968528
Abell 904,149.696236,60.211354
Abell 2174,244.340148,60.91575
Abell 2267,260.661899,61.105073
Abell 1534,185.896722,61.221067
Abell 1529,185.896722,61.221067
Abell 1359,175.870391,61.25197
Abell 1357,175.870391,61.25197
Abell 1884,213.013267,61.264757
Abell 1695,197.91249,61.630096
Abell 1534,186.343085,61.806844
Abell 1756,202.576258,62.199275
Abell 829,144.398646,62.376162
Abell 1756,202.03515,62.388562
Abell 1636,192.614714,62.760906
Abell 1621,192.614714,62.760906
Abell 1918,216.155872,62.94678
Abell 1918,216.250225,63.118443
Abell 1576,189.179442,63.199482
Abell 589,115.461732,63.410631
Abell 1544,186.777656,63.470689
Abell 1969,220.982846,63.538084
Abell 1544,187.254789,63.566796
Abell 1518,185.155216,63.661573
Abell 600,119.287686,63.780139
Abell 2255,258.234729,64.051135
Abell 845,146.217964,64.191088
Abell 1566,188.781873,64.35169
Abell 2281,265.909085,64.506969
Abell 975,156.27406,64.564123
Abell 975,155.808493,64.569784
Abell 975,155.240953,64.575951
Abell 665,128.29493,65.856624
Abell 665,127.654952,65.873269
Abell 1302,172.599522,66.447011
Abell 1287,172.599522,66.447011
Abell 2226,249.817259,66.760034
Abell 578,111.974212,66.977001
Abell 578,111.223192,66.980692
Abell 910,150.728662,67.096983
Abell 2226,249.775945,67.102369
Abell 1366,176.213295,67.406573
Abell 1674,195.821668,67.507487
Abell 560,100.538358,67.961401
Abell 1406,178.901771,68.147882
Abell 1421,178.901771,68.147882
Abell 2312,282.954147,68.247503
Abell 2312,284.28726,68.476583
Abell 2312,284.842361,68.655036
Abell 561,100.374295,68.836705
Abell 561,101.676103,68.872148
Abell 2304,274.89176,68.954225
Abell 562,102.899905,69.156065
Abell 562,102.44558,69.242123
Abell 562,103.256771,69.307439
Abell 557,97.575092,69.366608
Abell 564,105.254337,69.614132
Abell 1614,191.484918,69.656192
Abell 2121,234.67687,69.745162
Abell 564,105.360969,69.86532
Abell 559,98.729339,69.875537
Abell 2311,282.331479,70.3503
Abell 2132,235.756771,70.43259
Abell 1329,175.031404,71.038719
Abell 2305,275.450678,71.160204
Abell 873,148.049644,71.354689
Abell 864,148.049644,71.354689
Abell 2236,252.509027,71.377826
Abell 2150,240.192253,71.383779
Abell 873,147.415673,71.415537
Abell 864,147.415673,71.415537
Abell 1315,174.248531,71.93438
Abell 565,107.113994,72.009822
Abell 2260,258.232279,72.119858
Abell 1590,189.255539,72.961232
Abell 1590,190.810166,73.256695
Abell 558,99.84826,73.418073
Abell 1412,178.945974,73.466212
Abell 527,78.592865,73.621806
Abell 534,78.592865,73.621806
Abell 534,78.593073,73.639308
Abell 527,78.593073,73.639308
Abell 765,140.266801,73.794598
Abell 818,145.09433,73.808148
Abell 493,70.237785,73.884269
Abell 1500,182.986931,74.328106
Abell 786,142.734739,74.336462
Abell 787,142.734739,74.336462
Abell 2306,276.264275,74.746845
Abell 787,142.050027,74.776897
Abell 786,142.050027,74.776897
Abell 492,70.276271,76.017198
Abell 1607,191.318113,76.238572
Abell 2248,255.447675,76.872974
Abell 2248,254.760205,77.035881
Abell 2248,256.515211,77.119744
Abell 811,144.962668,77.358204
Abell 809,144.962668,77.358204
Abell 2271,261.500708,77.446433
Abell 2274,261.500708,77.446433
Abell 1892,211.542742,78.549591
Abell 1892,213.199658,78.624235
Abell 2256,255.735067,78.678672
Abell 575,111.587497,79.174911
Abell 2316,283.249882,79.801951
Abell 2316,284.791332,79.809179
Abell 2316,283.380146,80.070161
Abell 2247,252.640539,81.56412
Abell 2387,324.732832,83.115401
