name,ra,dec
eFEDSJ091357.4+015719,138.48927,1.95555
eFEDSJ082848.5+003809,127.2022,0.63612
eFEDSJ093514.6+013215,143.81092,1.5376
eFEDSJ084537.0+002751,131.40464,0.4644
eFEDSJ091759.9+003449,139.49988,0.5805
eFEDSJ092453.5+013418,141.22329,1.57192
eFEDSJ093015.6+014059,142.56526,1.68315
eFEDSJ085811.7-022748,134.54926,-2.46364
eFEDSJ084455.0+001849,131.22945,0.31371
eFEDSJ084104.0-013632,130.26717,-1.60901
eFEDSJ093628.8+043646,144.12024,4.61291
eFEDSJ083427.0-015612,128.61312,-1.93696
eFEDSJ090654.4-012031,136.72692,-1.34206
eFEDSJ084301.5+041245,130.75649,4.21271
eFEDSJ091703.6+012848,139.26541,1.48012
eFEDSJ092148.1+013359,140.4507,1.56663
eFEDSJ083247.3+001339,128.19744,0.22767
eFEDSJ090808.7+003457,137.0367,0.5827
eFEDSJ085647.8-002219,134.1994,-0.37206
eFEDSJ093441.1+004349,143.6714,0.73034
eFEDSJ090209.6-012958,135.54046,-1.4996
eFEDSJ090628.5-012748,136.61918,-1.4634
eFEDSJ091604.2+050335,139.01756,5.05989
eFEDSJ091132.7-010443,137.88679,-1.07864
eFEDSJ091155.9+033759,137.98301,3.63333
eFEDSJ092802.0+055005,142.00846,5.83498
eFEDSJ084502.9-004921,131.26261,-0.82265
eFEDSJ090931.7+021501,137.38209,2.25049
eFEDSJ091951.2+005903,139.96358,0.98422
eFEDSJ083547.6-014725,128.94874,-1.79036
eFEDSJ084630.7+024702,131.62804,2.78402
eFEDSJ085900.0+042156,134.74995,4.36568
eFEDSJ090328.5+040728,135.86883,4.12463
eFEDSJ083948.1-012219,129.95087,-1.37206
eFEDSJ091502.3+043102,138.75978,4.51748
eFEDSJ090104.0+020528,135.26675,2.09127
eFEDSJ085206.9-010243,133.02898,-1.04535
eFEDSJ091554.5-000729,138.97753,-0.12489
eFEDSJ085842.5-002746,134.67753,-0.46304
eFEDSJ090428.5+003311,136.11899,0.55332
eFEDSJ090458.3+001303,136.24343,0.21771
eFEDSJ083405.5+022403,128.52318,2.40092
eFEDSJ084917.9-002007,132.32498,-0.33545
eFEDSJ090342.4+000958,135.92693,0.16637
eFEDSJ092936.9+021907,142.40377,2.31883
eFEDSJ085515.7+033627,133.81573,3.60788
eFEDSJ084358.0+022213,130.99204,2.37041
eFEDSJ083432.8-013417,128.63699,-1.57153
eFEDSJ085451.9+010259,133.71633,1.04997
eFEDSJ085706.2+031912,134.27588,3.32022
eFEDSJ092330.9+003122,140.87897,0.52304
eFEDSJ084903.3+025639,132.26382,2.94441
eFEDSJ092634.8-002605,141.64538,-0.43494
eFEDSJ084819.5-010259,132.08184,-1.04992
eFEDSJ093813.9+050121,144.55798,5.02264
eFEDSJ084241.3-002928,130.67264,-0.49131
eFEDSJ093833.0+025017,144.63775,2.83826
eFEDSJ091111.4+035622,137.79747,3.93965
eFEDSJ083611.5+025247,129.04813,2.88004
eFEDSJ093525.6-013646,143.85722,-1.61305
eFEDSJ082845.8+003940,127.19124,0.66127
eFEDSJ090119.1-000756,135.32972,-0.13223
eFEDSJ092254.7+040036,140.72789,4.01035
eFEDSJ085743.2-000418,134.43036,-0.07178
eFEDSJ093250.1-020534,143.20916,-2.0929
eFEDSJ091417.0+025518,138.57108,2.92181
eFEDSJ092349.1+000304,140.95485,0.05135
eFEDSJ093007.5+031842,142.5312,3.3118
eFEDSJ085338.1+033248,133.40871,3.54699
eFEDSJ093040.0+003359,142.66684,0.56648
eFEDSJ092348.2+014733,140.95093,1.7928
eFEDSJ093728.6+013519,144.36929,1.58883
eFEDSJ090655.8+001444,136.73286,0.24578
eFEDSJ090906.7-002227,137.27811,-0.37428
eFEDSJ093926.0+011712,144.85855,1.28696
eFEDSJ083429.0-013303,128.62138,-1.55086
eFEDSJ090623.5+024017,136.59801,2.67154
eFEDSJ084431.8+020214,131.13253,2.03755
eFEDSJ091434.3+031550,138.64286,3.26406
eFEDSJ092516.5+043335,141.31896,4.55995
eFEDSJ085418.3-003611,133.5766,-0.60318
eFEDSJ092541.4-002249,141.42291,-0.38043
eFEDSJ084950.9+023508,132.4624,2.58583
eFEDSJ085340.3-002340,133.41825,-0.3947
