ra,dec,name
330.57664,-20.546634,NGC 7180
330.666223,-20.812744,NGC 7184
330.680814,-32.80301,NGC 7187
330.702083,-47.69633,NGC 7169
330.775387,11.199995,NGC 7190
330.816219,0.57223,NGC 7189
330.871639,-20.317745,NGC 7188
331.205881,-64.04521,NGC 7179
331.310385,-0.648046,NGC 7198
331.400387,16.783321,NGC 7206
331.478336,-50.119661,NGC 7196
331.635395,-31.262455,NGC 7201
331.684978,-31.162455,NGC 7203
331.708798,-64.315764,NGC 7192
331.717133,-64.634098,NGC 7191
331.726228,-31.050511,NGC 7204
331.750385,10.233329,NGC 7212
331.788335,-49.995495,NGC 7200
331.967894,31.359692,NGC 7217
332.122548,-64.706597,NGC 7199
332.281641,-27.809403,NGC 7214
332.320829,-47.166052,NGC 7213
332.549553,-16.661082,NGC 7218
332.879555,-22.953019,NGC 7220
332.953316,38.699128,NGC 7228
333.154236,-68.660761,NGC 7216
333.283306,-26.147182,NGC 7225
333.284629,-64.847152,NGC 7219
333.695384,13.841102,NGC 7237
333.687467,13.846935,NGC 7236
333.725382,-5.066651,NGC 7239
333.845397,37.282462,NGC 7240
333.907074,-45.850774,NGC 7232
333.915813,37.30024,NGC 7242
333.952907,-45.84744,NGC 7233
333.957052,19.230817,NGC 7241
334.111217,16.469987,NGC 7244
334.219566,40.505514,NGC 7248
334.859972,29.398026,NGC 7253
335.100382,-15.766638,NGC 7251
335.129589,-55.1266,NGC 7249
335.187469,-24.678016,NGC 7252
335.439143,36.349962,NGC 7263
335.55706,36.387184,NGC 7264
335.675379,-4.116653,NGC 7260
336.046642,36.125517,NGC 7274
336.422471,-31.200508,NGC 7268
336.615797,16.149154,NGC 7280
337.097099,-60.169373,NGC 7278
337.104552,30.291635,NGC 7292
337.111213,17.148874,NGC 7290
337.150799,-24.844126,NGC 7284
337.202881,-22.202185,NGC 7287
337.711628,-14.18775,NGC 7298
337.749961,-14.003306,NGC 7300
337.888302,30.955801,NGC 7303
338.100378,-14.116639,NGC 7302
338.586626,-10.357199,NGC 7309
338.625377,-12.933307,NGC 7308
338.883297,-26.102457,NGC 7313
338.941214,-26.050791,NGC 7314
338.967052,33.944963,NGC 7317
338.984961,20.32387,NGC 7316
338.994135,33.966074,NGC 7318
339.015385,33.976074,NGC 7319
339.017885,33.947741,NGC 7320
339.235805,38.547457,NGC 7330
339.272052,34.419407,NGC 7331
339.330802,34.44774,NGC 7335
339.352462,23.797754,NGC 7332
339.361635,34.373296,NGC 7337
339.372458,10.53305,NGC 7328
339.445795,23.787198,NGC 7339
339.462887,-37.229945,NGC 7334
339.657051,34.073018,NGC 7343
339.925373,-4.166652,NGC 7344
339.984541,11.027771,NGC 7347
340.098365,-66.478812,NGC 7329
340.150791,11.906103,NGC 7348
340.325373,-4.449985,NGC 7351
340.512881,30.709966,NGC 7356
340.57538,-30.058008,NGC 7361
340.603297,30.169411,NGC 7357
340.826632,33.999129,NGC 7363
340.892039,4.152781,NGC 7360
341.198293,-23.686904,NGC 7359
341.400854,-65.119922,NGC 7358
341.948291,-22.312461,NGC 7377
342.478287,11.608881,NGC 7385
342.509121,11.698881,NGC 7386
342.575371,11.533325,NGC 7390
342.956206,-20.607463,NGC 7392
343.339127,32.128852,NGC 7407
343.578298,-39.315218,NGC 7404
343.585387,-45.346601,NGC 7400
343.625371,20.233313,NGC 7411
343.700371,20.249979,NGC 7415
343.753298,-39.661329,NGC 7410
343.886208,29.803855,NGC 7420
343.925368,-5.483317,NGC 7416
343.939134,-42.641048,NGC 7412
343.985007,-63.694643,NGC 7408
344.014128,36.361624,NGC 7426
344.051618,3.926392,NGC 7422
344.150378,-37.029387,NGC 7418
344.227879,-37.345498,NGC 7421
344.325381,-41.069105,NGC 7424
344.332034,-1.048045,NGC 7428
344.456677,-65.037142,NGC 7417
344.489538,26.149971,NGC 7433
344.541618,14.309432,NGC 7437
344.637043,35.80218,NGC 7440
344.861618,15.549153,NGC 7442
344.875367,-7.049981,NGC 7441
345.015784,15.982485,NGC 7448
345.025367,-12.799973,NGC 7443
345.025367,-12.816639,NGC 7444
345.249956,30.144132,NGC 7457
345.278284,16.389985,NGC 7454
345.368282,1.753617,NGC 7458
345.465784,15.982207,NGC 7463
345.474117,15.973874,NGC 7464
345.5037,15.965541,NGC 7465
345.514954,27.052191,NGC 7466
345.694129,-40.833827,NGC 7462
345.74745,16.602762,NGC 7468
345.815365,8.874718,NGC 7469
345.975371,30.166632,NGC 7473
346.238282,12.321657,NGC 7479
346.305804,-50.111596,NGC 7470
346.411614,3.059726,NGC 7472
346.520789,34.109126,NGC 7485
346.768706,-36.274387,NGC 7484
346.854537,32.375517,NGC 7490
347.266198,18.176648,NGC 7497
347.446211,-43.428546,NGC 7496
347.593696,7.581386,NGC 7499
347.627446,7.588608,NGC 7501
347.676612,7.567497,NGC 7503
348.032034,-28.54134,NGC 7507
348.086201,31.127185,NGC 7512
348.107037,34.881624,NGC 7514
348.200364,20.233312,NGC 7516
348.3062,-28.359396,NGC 7513
348.400365,24.899971,NGC 7527
348.611194,-2.698876,NGC 7532
348.644532,28.327466,NGC 7543
348.644944,4.498335,NGC 7537
348.679944,4.534446,NGC 7541
348.703291,-43.598823,NGC 7531
348.765779,18.973036,NGC 7547
348.817446,18.963036,NGC 7550
348.820363,19.043035,NGC 7549
348.885371,-38.535495,NGC 7545
348.900361,7.283331,NGC 7564
348.910362,18.919424,NGC 7558
348.92536,6.699998,NGC 7557
348.935777,-2.38221,NGC 7554
348.989527,6.687499,NGC 7562
349.04579,-42.583546,NGC 7552
349.187028,13.483599,NGC 7570
349.34536,-4.728317,NGC 7576
349.403277,14.003043,NGC 7580
349.48786,11.349158,NGC 7593
349.49911,9.681938,NGC 7587
349.506193,-4.650818,NGC 7585
349.592443,-4.415818,NGC 7592
349.597455,-42.369657,NGC 7582
349.625361,18.683314,NGC 7597
349.697026,9.234161,NGC 7601
349.724943,-7.580535,NGC 7600
349.729538,-42.23799,NGC 7590
349.735776,0.243619,NGC 7603
349.770776,-8.485534,NGC 7606
349.837455,-42.256324,NGC 7599
349.866609,9.494439,NGC 7609
349.904526,8.063885,NGC 7611
349.947872,42.853002,NGC 7618
349.978692,8.400551,NGC 7615
350.023279,24.218305,NGC 7620
350.038692,8.165829,NGC 7617
350.061609,8.206385,NGC 7619
350.094946,27.314412,NGC 7624
350.125775,8.396107,NGC 7623
350.128693,17.228038,NGC 7625
350.177025,8.217218,NGC 7626
350.362025,8.218052,NGC 7631
350.412064,-62.117418,NGC 7622
350.528286,40.845227,NGC 7640
350.721191,1.442784,NGC 7642
350.763747,-67.652137,NGC 7633
351.075358,14.633319,NGC 7649
351.339969,-57.78992,NGC 7650
351.406636,-57.886587,NGC 7652
351.623057,-81.911578,NGC 7637
351.692078,-68.02797,NGC 7655
351.695801,-57.804642,NGC 7657
351.811234,-65.271305,NGC 7661
351.83119,12.467767,NGC 7671
351.881606,12.385823,NGC 7672
351.923692,23.589972,NGC 7673
351.987023,8.777217,NGC 7674
352.024108,23.529972,NGC 7677
352.117441,22.422752,NGC 7678
352.150357,17.266649,NGC 7681
352.195772,3.511392,NGC 7679
352.263689,11.444158,NGC 7683
352.264522,3.533337,NGC 7682
352.634104,0.080564,NGC 7684
352.639521,3.901114,NGC 7685
352.727021,3.547503,NGC 7687
353.316603,-2.70332,NGC 7695
353.50744,24.944415,NGC 7698
353.700365,44.299944,NGC 7707
353.720394,-65.396581,NGC 7697
353.864937,-16.705244,NGC 7709
353.871626,-56.009921,NGC 7702
353.914937,15.30054,NGC 7711
353.942852,-2.881376,NGC 7710
354.061602,2.155005,NGC 7714
354.092019,2.156672,NGC 7715
354.129519,0.29723,NGC 7716
354.431603,-15.119135,NGC 7717
354.622438,27.032467,NGC 7720
354.662021,27.011356,NGC 7726
354.703268,-6.518314,NGC 7721
354.738269,-12.961638,NGC 7723
354.779935,-12.224695,NGC 7724
354.974518,-12.293306,NGC 7727
355.003688,27.133578,NGC 7728
355.139105,29.189408,NGC 7729
355.607851,-19.452462,NGC 7736
355.638722,-65.957413,NGC 7733
355.679972,-65.94408,NGC 7734
355.975352,26.075523,NGC 7741
356.008683,0.516952,NGC 7738
356.067016,10.767769,NGC 7742
356.090349,9.934437,NGC 7743
356.247441,-42.910487,NGC 7744
356.384102,27.35941,NGC 7747
356.743682,6.863331,NGC 7751
356.744518,29.458852,NGC 7752
356.769935,29.483852,NGC 7753
356.966602,-30.519391,NGC 7755
357.188264,4.173335,NGC 7757
357.228265,-16.541355,NGC 7759
357.720349,27.16691,NGC 7768
357.727437,-40.731878,NGC 7764
357.737016,27.087744,NGC 7767
357.767848,20.151643,NGC 7769
357.844931,20.09831,NGC 7770
357.854931,20.113588,NGC 7771
358.334096,7.870552,NGC 7778
358.359096,7.875552,NGC 7779
358.475345,7.971385,NGC 7782
358.551595,0.376675,NGC 7783
358.829928,5.914721,NGC 7785
358.83868,21.58803,NGC 7786
359.456597,-32.589943,NGC 7793
359.74576,3.635281,NGC 7797
359.749525,-55.456586,NGC 7796
359.855761,20.749975,NGC 7798
359.904927,14.807763,NGC 7800
