name,ra,dec
PSRJ1028-5819,157.11667,-58.31811
PSRJ1031-6117,157.75933,-61.29739
PSRJ1032-5206,158.11538,-52.10236
PSRJ1032-5911,158.02917,-59.16667
PSRJ1034-3224,158.5813,-32.40722
PSRJ1035-6345,158.76283,-63.75511
PSRJ1036-4926,159.05447,-49.43938
PSRJ1036-6559,159.0835,-65.98591
PSRJ1036-8317,159.0,-83.28333
PSRJ1038+0032,159.61222,0.54544
PSRJ1038-5831,159.58208,-58.52422
PSRJ1041-1942,160.40082,-19.70378
PSRJ1042-5521,160.50254,-55.35153
PSRJ1043-6116,160.98038,-61.28078
PSRJ1044-5737,161.13667,-57.62203
PSRJ1045-4509,161.45911,-45.16503
PSRJ1046+0304,161.68013,3.06858
PSRJ1046-5813,161.57863,-58.23106
PSRJ1047-3032,161.75339,-30.53833
PSRJ1047-58,161.98333,-58.68333
PSRJ1047-6709,161.86784,-67.16419
PSRJ1048-5832,162.05083,-58.53494
PSRJ1049-5833,162.45975,-58.56239
PSRJ1050-5953,162.52967,-59.88928
PSRJ1052-5954,163.15879,-59.91225
PSRJ1052-6348,163.22246,-63.80461
PSRJ1054-5943,163.74062,-59.72058
PSRJ1054-5946,163.62692,-59.77528
PSRJ1054-6452,163.53683,-64.87708
PSRJ1055-6022,163.95208,-60.38111
PSRJ1055-6028,163.91329,-60.47708
PSRJ1055-6236,163.97754,-62.61342
PSRJ1055-6905,163.93629,-69.0865
PSRJ1056-5709,164.18246,-57.15958
PSRJ1056-6258,164.10646,-62.97989
PSRJ1056-7117,164.19158,-71.29816
PSRJ1057-4754,164.47141,-47.916
PSRJ1057-5226,164.49569,-52.44896
PSRJ1057-7914,164.36417,-79.24006
PSRJ1058-5957,164.64271,-59.96011
PSRJ1059-5742,164.75375,-57.70394
PSRJ1101-6101,165.43733,-61.02767
PSRJ1101-6424,165.40497,-64.41093
PSRJ1101+65,165.5,65.11667
PSRJ1103-5403,165.88872,-54.06201
PSRJ1103-6025,165.88117,-60.42677
PSRJ1104-6103,166.07192,-61.05108
PSRJ1105-43,166.35,-43.95028
PSRJ1105-6107,166.35904,-61.13094
PSRJ1106-6438,166.6185,-64.65
PSRJ1107-5907,166.89358,-59.12186
PSRJ1107-5947,166.99458,-59.78444
PSRJ1107-6143,166.80125,-61.73306
PSRJ1110-5637,167.50167,-56.62581
PSRJ1110+58,167.75,58.86667
PSRJ1112-6103,168.06171,-61.05864
PSRJ1112-6613,168.16054,-66.218
PSRJ1112-6926,168.2125,-69.44194
PSRJ1114-6100,168.59383,-61.0095
PSRJ1115+5030,168.91,50.50341
PSRJ1115-6052,168.97367,-60.87161
PSRJ1116-4122,169.17953,-41.37888
PSRJ1117-6154,169.34921,-61.90611
PSRJ1117-6447,169.4375,-64.79944
PSRJ1119-6127,169.80958,-61.46375
PSRJ1119-7936,169.92,-79.60842
PSRJ1120-3618,170.09333,-36.30894
PSRJ1121-5444,170.32995,-54.73486
PSRJ1122+78,171.49167,78.38333
PSRJ1123-4844,170.81521,-48.73965
PSRJ1123-6102,170.92375,-61.03506
PSRJ1123-6259,170.98145,-62.98632
PSRJ1123-6651,170.96754,-66.86363
PSRJ1124-3653,171.0,-36.0
PSRJ1124-5638,171.23529,-56.64436
PSRJ1124-5916,171.1625,-59.27194
PSRJ1124-6421,171.24792,-64.35472
PSRJ1125-5825,171.43486,-58.42136
PSRJ1125-6014,171.48007,-60.23517
PSRJ1126-27,171.5,-27.61667
PSRJ1126-6054,171.7192,-60.9111
PSRJ1126-6942,171.59029,-69.70425
PSRJ1128-6219,172.19458,-62.31917
PSRJ1129-53,172.3375,-53.51667
PSRJ1130-5826,172.56804,-58.43397
PSRJ1130-5925,172.5435,-59.42614
PSRJ1130-6807,172.63297,-68.12459
PSRJ1132-46,173.1375,-46.91833
PSRJ1132-5627,173.06558,-56.45803
PSRJ1133-6250,173.46437,-62.84739
PSRJ1135-49,173.98333,-49.42528
PSRJ1135-6055,173.75,-60.91667
PSRJ1136+1551,174.01353,15.85124
PSRJ1136-5525,174.00904,-55.41897
PSRJ1137-6700,174.3837,-67.00917
PSRJ1138-6207,174.59008,-62.13314
PSRJ1141-3107,175.35679,-31.13128
PSRJ1141-3322,175.42817,-33.37706
PSRJ1141-6545,175.27922,-65.75531
PSRJ1142+0119,175.5,1.31667
PSRJ1142-6230,175.71875,-62.50108
PSRJ1143-5158,175.81277,-51.97775
PSRJ1143-5536,175.79079,-55.60125
PSRJ1144-6146,176.145,-61.78028
PSRJ1144-6217,176.00879,-62.29175
PSRJ1146-6030,176.53225,-60.5165
PSRJ1147-66,176.75,-66.0
PSRJ1148-5725,177.11888,-57.42017
PSRJ1148-6415,177.1575,-64.25917
PSRJ1151-6108,177.98692,-61.13822
PSRJ1152-5800,178.04167,-58.00944
PSRJ1152-6012,178.22417,-60.20583
PSRJ1153-21,178.25,-21.3
PSRJ1154-6250,178.58375,-62.83408
PSRJ1156-5707,179.03104,-57.11719
PSRJ1156-5909,179.08958,-59.15342
PSRJ1157-5112,179.28402,-51.21559
PSRJ1157-6224,179.3135,-62.41413
PSRJ1159-6409,179.84042,-64.16583
PSRJ1159-7910,179.89879,-79.16822
PSRJ1201-6306,180.34588,-63.11653
PSRJ1202-5820,180.61835,-58.34261
PSRJ1204-6843,181.153,-68.72144
PSRJ1207-5050,181.84088,-50.84175
PSRJ1210-5226,182.50379,-52.44122
PSRJ1210-5559,182.52495,-55.98442
PSRJ1210-6550,182.675,-65.83461
PSRJ1211-6324,182.85075,-63.41256
PSRJ1214-5830,183.53508,-58.50719
PSRJ1215-5328,183.75258,-53.47544
PSRJ1216-50,184.08333,-50.45028
PSRJ1216-6223,184.17454,-62.39939
PSRJ1216-6410,184.03058,-64.16923
PSRJ1220-6318,185.07442,-63.31292
PSRJ1222-5738,185.71792,-57.63889
PSRJ1224-6208,186.18438,-62.14475
PSRJ1224-6407,186.09244,-64.13164
PSRJ1225-5556,186.43261,-55.94532
PSRJ1225-6035,186.36929,-60.59378
PSRJ1225-6408,186.42833,-64.14528
PSRJ1226-32,186.70833,-32.45
PSRJ1227-4853,186.99468,-48.89521
PSRJ1227-6208,186.75184,-62.1455
PSRJ1227-63,186.8,-63.15
PSRJ1231-1411,187.79714,-14.19545
PSRJ1231-4609,187.94067,-46.16256
PSRJ1231-6303,187.80417,-63.055
PSRJ1232-4742,188.07958,-47.71414
PSRJ1232-6501,188.07433,-65.01759
PSRJ1233-6312,188.38125,-63.20806
PSRJ1233-6344,188.41625,-63.74861
PSRJ1235-5516,188.82917,-55.26667
PSRJ1235-6354,188.9905,-63.90844
PSRJ1236-5033,189.24646,-50.56008
PSRJ1237-6725,189.35792,-67.42608
PSRJ1238+21,189.59657,21.86974
PSRJ1239+2453,189.91859,24.89702
PSRJ1239-6832,189.99583,-68.54103
PSRJ1240-4124,190.07338,-41.41436
PSRJ1243-5735,190.89742,-57.59522
PSRJ1243-6423,190.82149,-64.38996
PSRJ1244-5053,191.04783,-50.88906
PSRJ1244-6359,191.19872,-63.9965
PSRJ1244-6531,191.15958,-65.52
PSRJ1245-6238,191.338,-62.64886
PSRJ1246+22,191.65833,22.88333
PSRJ1248-6344,192.19317,-63.736
PSRJ1248-6444,192.13696,-64.73333
PSRJ1249-6507,192.47633,-65.12217
PSRJ1251-7407,192.97058,-74.12084
PSRJ1252-6314,193.17758,-63.24242
PSRJ1253-5820,193.36809,-58.34469
PSRJ1254-6150,193.63533,-61.84744
PSRJ1255-46,193.75,0.0
PSRJ1255-6131,193.97858,-61.51947
PSRJ1255-62,193.825,-62.8
PSRJ1257-1027,194.26987,-10.4516
PSRJ1259-6741,194.84458,-67.69444
PSRJ1300+1240,195.0149,12.68235
PSRJ1301+0833,195.40942,8.56597
PSRJ1301-6305,195.44067,-63.09275
PSRJ1301-6310,195.36792,-63.17792
PSRJ1302-32,195.5,-32.0
PSRJ1302-63,195.51667,-63.74806
PSRJ1302-6313,195.58,-63.22472
PSRJ1302-6350,195.69851,-63.83574
PSRJ1303-6305,195.75008,-63.08356
PSRJ1305-6203,196.33708,-62.056
PSRJ1305-6256,196.36667,-62.94417
PSRJ1305-6455,196.34875,-64.92397
PSRJ1305-66,196.4,-66.65
PSRJ1306-6242,196.68583,-62.70083
PSRJ1306-6617,196.65912,-66.28939
PSRJ1307-6318,196.97792,-63.30972
PSRJ1307-67,196.92083,-67.0575
PSRJ1308+2127,197.20112,21.45188
PSRJ1308-4650,197.18579,-46.84158
PSRJ1308-5844,197.08783,-58.73717
