name,ra,dec
SUFSTJ013314-4358.8,23.30857,-43.98023
SUFSTJ013417-4258.4,23.57015,-42.97375
SUFSTJ160523-7253.9,241.34649,-72.89865
SUFSTJ014027-5319.6,25.11234,-53.32724
SUFSTJ165152-7243.1,252.96611,-72.71885
SUFSTJ171660-6249.2,259.24811,-62.82059
SUFSTJ173739-5956.4,264.41342,-59.94072
SUFSTJ174201-6055.2,265.505,-60.92003
SUFSTJ180952-6556.2,272.46773,-65.93701
SUFSTJ183010-6024.5,277.54305,-60.40841
SUFSTJ183659-5924.0,279.24455,-59.40143
SUFSTJ183820-6525.6,279.58382,-65.42729
SUFSTJ184028-5321.9,280.11466,-53.36617
SUFSTJ184454-6221.8,281.22382,-62.36439
SUFSTJ185440-7853.9,283.6664,-78.89888
SUFSTJ190611-6211.8,286.54555,-62.19701
SUFSTJ191315-5010.9,288.31097,-50.18251
SUFSTJ192114-5840.1,290.30855,-58.66994
SUFSTJ194946-7945.3,297.44136,-79.7561
SUFSTJ195512-5030.2,298.80133,-50.50336
SUFSTJ200847-6106.0,302.19523,-61.10017
SUFSTJ202931-6149.1,307.38042,-61.8188
SUFSTJ203042-7532.7,307.67293,-75.54534
SUFSTJ205555-5455.5,313.98014,-54.92664
SUFSTJ210704-5012.1,316.76536,-50.20179
SUFSTJ213136-5037.1,322.90003,-50.61853
SUFSTJ213623-6223.9,324.0965,-62.39993
SUFSTJ220555-5007.1,331.47887,-50.11869
SUFSTJ223710-6726.1,339.28987,-67.43662
SUFSTJ224745-5854.9,341.9374,-58.9159
SUFSTJ225404-6314.8,343.51625,-63.24733
SUFSTJ230136-5913.3,345.39985,-59.2225
SUFSTJ230616-5147.7,346.56768,-51.79619
SUFSTJ234444-4243.1,356.18322,-42.71866
SUFSTJ001415-6604.3,3.56312,-66.07171
SUFSTJ022509-6313.3,36.2877,-63.22288
SUFSTJ023442-5831.3,38.67375,-58.52296
SUFSTJ024959-5503.1,42.49507,-55.05326
SUFSTJ031347-7106.5,48.44459,-71.10834
SUFSTJ031714-5328.9,49.3084,-53.48294
SUFSTJ032511-6205.7,51.29725,-62.09505
SUFSTJ032502-4154.2,51.25943,-41.90429
SUFSTJ035023-5018.2,57.59631,-50.30466
SUFSTJ041128-6341.1,62.86714,-63.68516
SUFSTJ041530-6619.7,63.87413,-66.32893
SUFSTJ042000-5456.2,65.00108,-54.93787
SUFSTJ042224-5613.4,65.59927,-56.2247
SUFSTJ042148-5613.4,65.45155,-56.2249
SUFSTJ042601-5712.0,66.50239,-57.2
SUFSTJ043430-5727.0,68.62605,-57.45086
SUFSTJ043517-7801.9,68.81892,-78.03292
SUFSTJ043959-5940.8,69.99664,-59.68145
SUFSTJ044614-6452.7,71.55823,-64.87963
SUFSTJ045002-5512.7,72.50787,-55.21176
SUFSTJ045144-5810.9,72.9336,-58.18285
SUFSTJ045443-4314.3,73.67861,-43.23979
SUFSTJ045559-7532.5,73.99472,-75.54169
SUFSTJ045817-7516.6,74.57238,-75.27669
SUFSTJ050304-6633.7,75.76574,-66.56294
SUFSTJ050732-5104.2,76.8843,-51.07135
SUFSTJ050745-4248.4,76.93917,-42.80692
SUFSTJ050859-6843.5,77.24587,-68.72639
SUFSTJ051935-6902.1,79.89377,-69.03529
SUFSTJ003135-5646.6,7.89772,-56.77782
SUFSTJ053211-7357.4,83.04661,-73.95734
SUFSTJ053316-6222.2,83.31493,-62.3704
SUFSTJ053359-7145.3,83.49662,-71.75623
SUFSTJ003417-7905.3,8.5705,-79.08908
SUFSTJ054913-6429.4,87.30556,-64.49155
SUFSTJ055529-7655.2,88.87114,-76.92106
SUFSTJ055947-5026.8,89.9467,-50.44815
SUFSTJ060027-4845.6,90.11052,-48.7616
SUFSTJ060529-6254.8,91.37019,-62.91388
SUFSTJ060917-5606.9,92.3229,-56.11627
SUFSTJ003659-7138.1,9.24392,-71.63606
SUFSTJ064014-4741.5,100.05644,-47.69259
