name,ra,dec 
PGC 0046717,200.6088,-2.4183
PGC 0046767,200.7941,43.0861
PGC 0046782,200.8642,6.3928
PGC 0046816,200.9683,13.7345
PGC 0047011,201.5391,35.9342
PGC 0047093,201.7249,32.1937
PGC 0047124,201.8005,55.4869
PGC 0047178,201.941,54.799
PGC 0047189,201.9307,62.7673
PGC 0047346,202.3579,11.0079
PGC 0047404,202.4682,47.1947
PGC 0047422,202.5101,13.4159
PGC 0047432,202.5262,-1.7205
PGC 0047438,202.5481,-1.6631
PGC 0047503,202.7158,-1.7783
PGC 0047537,202.823,29.3677
PGC 0047603,203.0436,62.7679
PGC 0047612,203.0587,13.8922
PGC 0047641,203.1287,1.8476
PGC 0047675,203.2024,41.8719
PGC 0047709,203.272,-1.0356
PGC 0047812,203.5735,32.1998
PGC 0047842,203.6642,4.1297
PGC 0047869,203.7333,13.8325
PGC 0047872,203.7391,34.0438
PGC 0047915,203.8524,1.4107
PGC 0047961,203.9587,34.9989
PGC 0048127,204.3705,38.9707
PGC 0048128,204.373,4.104
PGC 0048130,204.384,8.885
PGC 0048185,204.5549,32.8227
PGC 0048202,204.5982,6.8873
PGC 0048207,204.6086,-0.2273
PGC 0048217,204.6343,0.5402
PGC 0048270,204.7954,28.9589
PGC 0048273,204.8054,4.6233
PGC 0048285,204.8597,31.2076
PGC 0048327,204.9475,30.1234
PGC 0048330,204.9706,0.8401
PGC 0048338,204.9907,0.8312
PGC 0048358,205.0529,2.4797
PGC 0048393,205.1674,38.794
PGC 0048473,205.4156,55.6705
PGC 0048482,205.4324,55.6737
PGC 0048527,205.5458,4.2624
PGC 0048558,205.6429,35.0199
PGC 0048597,205.7867,30.3378
PGC 0048684,206.1031,29.9037
PGC 0048767,206.3301,41.7127
PGC 0048777,206.3645,47.9223
PGC 0048801,206.5121,55.7152
PGC 0048815,206.599,43.8719
PGC 0048816,206.6024,46.1068
PGC 0048930,206.9827,37.8262
PGC 0049069,207.4345,39.9849
PGC 0049112,207.5849,41.3663
PGC 0049146,207.6802,39.7069
PGC 0049174,207.7606,61.8632
PGC 0049234,208.0171,-2.2067
PGC 0049264,208.0687,2.1022
PGC 0049303,208.2087,2.2633
PGC 0049306,208.2197,-1.8952
PGC 0049310,208.2361,2.8141
PGC 0049336,208.3052,37.8826
PGC 0049337,208.3103,38.2265
PGC 0049342,208.3245,33.4905
PGC 0049359,208.3662,37.9141
PGC 0049373,208.4249,3.3774
PGC 0049422,208.584,32.9298
PGC 0049431,208.6221,54.3303
PGC 0049434,208.6292,15.0447
PGC 0049464,208.722,41.3137
PGC 0049468,208.7439,5.3336
PGC 0049489,208.8164,59.5069
PGC 0049542,209.0191,38.3038
PGC 0049569,209.1035,-0.2476
PGC 0049604,209.234,29.164
PGC 0049618,209.2703,41.8456
PGC 0049650,209.374,6.097
PGC 0049672,209.4564,9.8731
PGC 0049719,209.5933,6.339
PGC 0049739,209.6406,37.4534
PGC 0049747,209.6584,37.4245
PGC 0049820,209.9625,38.1824
PGC 0049847,210.0843,38.9155
PGC 0049881,210.1915,59.3291
PGC 0049978,210.5201,-1.3579
PGC 0049991,210.5476,9.4399
PGC 0050012,210.6508,32.5099
PGC 0050031,210.7095,49.1724
PGC 0050097,210.9037,39.0524
PGC 0050130,211.0327,6.4859
PGC 0050203,211.2158,-0.6416
PGC 0050204,211.2194,-0.6111
PGC 0050312,211.5907,50.7248
PGC 0050351,211.7457,12.5609
PGC 0050355,211.7855,56.5399
PGC 0050398,211.9097,9.6749
PGC 0050412,211.9812,29.8725
PGC 0050430,212.0356,-1.7023
PGC 0050436,212.0537,60.2426
PGC 0050443,212.0896,55.3016
PGC 0050464,212.1377,11.8162
PGC 0050728,213.095,50.3479
PGC 0050741,213.121,24.6356
PGC 0050745,213.1328,13.3047
PGC 0050750,213.159,39.3101
PGC 0050784,213.3176,27.0078
PGC 0050840,213.5039,25.9056
PGC 0050865,213.5874,7.516
PGC 0050897,213.7171,14.1256
PGC 0050909,213.7838,3.1121
PGC 0050942,213.8921,36.2264
PGC 0050973,214.0322,35.3436
PGC 0051023,214.2719,36.5747
PGC 0051094,214.5776,28.9683
PGC 0051100,214.6,26.3858
PGC 0051130,214.7025,10.8436
PGC 0051155,214.8027,24.7987
PGC 0051302,215.3805,23.9484
PGC 0051303,215.3748,5.0731
PGC 0051319,215.4696,39.9788
PGC 0051371,215.731,32.8505
PGC 0051423,215.9612,6.5761
PGC 0051439,216.0322,34.8589
PGC 0051448,216.0866,36.4611
PGC 0051450,216.0954,24.6144
PGC 0051462,216.1385,1.177
PGC 0051470,216.1761,35.267
PGC 0051471,216.1775,-3.2122
PGC 0051498,216.3054,13.7444
PGC 0051537,216.5355,5.2378
PGC 0051589,216.7444,31.5165
PGC 0051603,216.7993,-2.2629
PGC 0051610,216.8258,4.8025
PGC 0051612,216.8353,1.0255
PGC 0051620,216.8688,46.1471
PGC 0051622,216.8739,4.7796
PGC 0051650,216.9572,11.5604
PGC 0051733,217.2375,25.5535
PGC 0051779,217.3921,35.4615
PGC 0051784,217.4109,10.5838
PGC 0051814,217.5441,31.2151
PGC 0051829,217.5846,23.0617
PGC 0051831,217.606,35.3207
PGC 0051850,217.6833,29.1783
PGC 0051875,217.7761,25.3549
PGC 0051895,217.8631,3.0083
PGC 0051932,218.0246,57.9212
PGC 0051955,218.1132,49.9037
PGC 0051978,218.1966,49.4579
PGC 0052027,218.4055,35.9661
PGC 0052042,218.4682,5.4581
PGC 0052044,218.471,28.4019
PGC 0052115,218.7202,40.7479
PGC 0052132,218.7868,5.3586
PGC 0052171,218.9408,24.7258
PGC 0052235,219.2378,41.8284
PGC 0052251,219.3114,38.4543
PGC 0052273,219.4218,2.2906
PGC 0052291,219.4723,-0.3987
PGC 0052328,219.6393,50.815
PGC 0052343,219.7087,30.4425
PGC 0052379,219.8889,62.0028
PGC 0052412,220.0478,-0.2902
PGC 0052421,220.0998,6.3069
PGC 0052438,220.1629,38.6378
PGC 0052535,220.6392,28.7262
PGC 0052641,221.1022,1.6797
PGC 0052654,221.1396,-3.2264
PGC 0052686,221.3318,38.7317
PGC 0052712,221.439,32.6298
PGC 0052766,221.67,12.6049
PGC 0052877,222.1118,34.9976
PGC 0052921,222.3007,29.7445
PGC 0052979,222.5974,10.3277
PGC 0053043,222.824,58.9775
PGC 0053067,222.9125,40.5986
PGC 0053089,223.0337,-2.5299
PGC 0053094,223.0462,4.6814
PGC 0053178,223.2724,3.3314
PGC 0053247,223.4895,3.5443
PGC 0053268,223.5642,4.5139
PGC 0053313,223.7029,25.7922
PGC 0053376,223.9687,24.7195
PGC 0053387,224.0183,45.4052
PGC 0053411,224.1212,9.3544
PGC 0053424,224.2215,9.2715
PGC 0053437,224.2784,49.6688
PGC 0053441,224.2897,48.6336
PGC 0053470,224.4377,6.6265
PGC 0053499,224.5949,-1.0912
PGC 0053508,224.6503,44.8834
PGC 0053556,224.8938,27.1161
PGC 0053561,224.9417,49.5037
PGC 0053578,225.002,1.8913
PGC 0053631,225.2366,11.5171
PGC 0053653,225.3367,1.6364
PGC 0053674,225.4624,47.8751
PGC 0053675,225.4551,4.9322
PGC 0053676,225.4738,25.9641
PGC 0053749,225.9187,22.6986
PGC 0053758,225.9607,42.1152
PGC 0053803,226.1269,27.7927
PGC 0053812,226.1624,38.0105
PGC 0053838,226.2616,7.8343
PGC 0053857,226.3343,4.4803
PGC 0053936,226.6292,51.9134
PGC 0053951,226.6912,3.7723
PGC 0053967,226.7275,56.5092
PGC 0053976,226.7675,21.2104
PGC 0053979,226.7823,1.544
PGC 0054039,227.041,1.2491
PGC 0054095,227.3057,52.5282
PGC 0054117,227.4466,57.0001
PGC 0054123,227.464,1.7786
PGC 0054188,227.7711,4.2938
PGC 0054195,227.8051,10.4512
PGC 0054234,227.9203,59.8079
PGC 0054317,228.3157,41.3281
PGC 0054340,228.3367,2.5136
PGC 0054407,228.6311,58.8436
PGC 0054424,228.7378,1.1877
PGC 0054428,228.7637,42.0496
PGC 0054431,228.7715,42.2092
PGC 0054445,228.8485,55.5171
PGC 0054455,228.9116,8.3009
PGC 0054473,229.0045,54.4822
PGC 0054488,229.0454,10.5094
PGC 0054522,229.1801,55.4089
PGC 0054612,229.4948,10.8957
PGC 0054614,229.5045,30.6898
PGC 0054618,229.5254,42.7458
PGC 0054690,229.8552,45.8801
PGC 0054761,230.2313,-2.578
PGC 0054780,230.3095,41.7257
PGC 0054815,230.388,39.2006
PGC 0054849,230.4837,5.0708
PGC 0054895,230.6877,29.7693
PGC 0055065,231.4449,52.445
PGC 0055066,231.4438,48.491
PGC 0055069,231.4692,7.8199
PGC 0055080,231.5337,41.6755
PGC 0055229,232.3579,5.0848
PGC 0055243,232.4378,42.9182
PGC 0055274,232.653,42.7168
PGC 0055281,232.6925,-2.8292
PGC 0055295,232.8252,7.4581
PGC 0055318,232.9337,-1.3781
PGC 0055349,233.0767,-2.8233
PGC 0055459,233.5094,56.6857
PGC 0055517,233.824,30.8032
PGC 0055620,234.3055,43.2979
PGC 0055687,234.7292,4.5829
PGC 0055701,234.7826,43.865
PGC 0055722,234.9148,3.1987
PGC 0055792,235.2915,-1.7067
PGC 0055816,235.4603,5.8534
PGC 0055844,235.6747,22.8813
PGC 0055881,235.9472,33.3058
PGC 0055916,236.107,55.6649
PGC 0055921,236.1415,10.293
PGC 0055963,236.39,30.1471
PGC 0055993,236.5684,2.4154
PGC 0056014,236.6887,31.0114
PGC 0056025,236.7521,-0.9857
PGC 0056056,236.9417,28.6415
PGC 0056108,237.2384,7.2217
PGC 0056166,237.5951,18.9392
PGC 0056200,237.7792,20.2025
PGC 0056284,238.1999,24.3902
PGC 0056287,238.2209,40.6466
PGC 0056289,238.2329,21.1011
PGC 0056345,238.6123,18.5253
PGC 0056410,238.979,26.9662
PGC 0056476,239.3379,47.1666
PGC 0056487,239.3962,18.0278
PGC 0056495,239.4492,16.2825
PGC 0056573,239.7906,35.0296
PGC 0056611,239.9411,18.801
PGC 0056617,239.9946,15.5911
PGC 0056636,240.1001,20.8488
PGC 0056648,240.1492,15.6856
PGC 0056655,240.18,16.7153
PGC 0056659,240.1971,18.0783
PGC 0056667,240.2283,16.345
PGC 0056693,240.3173,17.6785
PGC 0056697,240.3337,8.8355
PGC 0056700,240.3385,16.3067
PGC 0056776,240.5542,16.4261
PGC 0056812,240.6692,37.3593
PGC 0056827,240.7087,16.5681
PGC 0056839,240.7512,27.0107
PGC 0056842,240.7549,20.9558
PGC 0056857,240.8316,20.6368
PGC 0056864,240.8509,20.8911
PGC 0056878,240.8854,17.4797
PGC 0056907,241.0385,42.8889
PGC 0056932,241.1117,17.7507
PGC 0056935,241.0954,16.6967
PGC 0056948,241.1272,17.4688
PGC 0056997,241.2021,16.8836
PGC 0057031,241.2828,17.7572
PGC 0057037,241.3027,17.4225
PGC 0057058,241.3457,17.7576
PGC 0057073,241.3773,17.7691
PGC 0057082,241.4022,18.2728
PGC 0057093,241.4361,16.2029
PGC 0057095,241.4346,17.3624
PGC 0057097,241.4427,18.0169
PGC 0057110,241.4672,21.4846
PGC 0057111,241.4684,18.2204
PGC 0057118,241.5002,18.196
PGC 0057132,241.5595,18.4146
PGC 0057136,241.5504,17.3017
PGC 0057145,241.5955,19.7778
PGC 0057156,241.6242,36.6815
PGC 0057157,241.6379,17.7755
PGC 0057160,241.6465,17.8924
PGC 0057173,241.6667,30.0988
PGC 0057175,241.6702,17.1914
PGC 0057178,241.6779,31.8945
PGC 0057184,241.7009,17.4924
PGC 0057187,241.7101,14.7975
PGC 0057199,241.7792,22.061
PGC 0057214,241.8508,17.6614
PGC 0057234,241.9155,22.3418
PGC 0057280,242.2098,22.0426
PGC 0057284,242.2431,36.6106
PGC 0057333,242.4515,42.3338
PGC 0057345,242.4946,0.709
PGC 0057349,242.5212,22.6502
PGC 0057353,242.5452,16.6994
PGC 0057355,242.5608,1.0558
PGC 0057369,242.6297,27.4995
PGC 0057389,242.7104,17.9746
PGC 0057390,242.7129,17.0578
PGC 0057394,242.7372,35.986
PGC 0057430,242.8784,23.8116
PGC 0057505,243.237,-0.0966
PGC 0057508,243.2401,32.5126
PGC 0057521,243.3144,48.2349
PGC 0057562,243.514,14.282
PGC 0057641,243.9077,31.3212
PGC 0057694,244.1818,0.2462
PGC 0057799,244.6972,7.4112
PGC 0057827,244.8692,7.2786
PGC 0057836,244.9231,36.0881
PGC 0057959,245.7314,39.7913
PGC 0057978,245.8194,39.9196
PGC 0058031,246.0513,30.1621
PGC 0058095,246.3775,49.8401
PGC 0058104,246.4583,16.5756
PGC 0058300,247.2256,17.8909
PGC 0058308,247.252,41.2838
PGC 0058344,247.4202,40.6866
PGC 0058357,247.4632,39.766
PGC 0058376,247.5798,41.1018
PGC 0058390,247.6625,35.0561
PGC 0058395,247.6631,41.2103
PGC 0058410,247.7666,41.1556
PGC 0058470,248.0873,19.8265
PGC 0058514,248.5038,36.1907
PGC 0058523,248.6065,21.5406
PGC 0058540,248.7375,25.6925
PGC 0058544,248.7883,46.2137
PGC 0058596,249.136,39.0272
PGC 0058610,249.2265,36.4237
PGC 0058645,249.4726,39.2494
PGC 0058664,249.5575,41.9386
PGC 0058863,251.0182,23.3977
PGC 0058942,251.5413,30.0128
PGC 0058970,251.7368,34.1555
PGC 0059022,252.0615,13.9045
PGC 0059083,252.521,42.7398
PGC 0059238,253.5928,41.3357
PGC 0059340,254.5366,22.9848
PGC 0059350,254.6237,20.0413
PGC 0059376,254.7867,28.9921
PGC 0059411,255.0629,27.5832
PGC 0059454,255.3717,30.3248
PGC 0059489,255.7157,36.6679
PGC 0059514,255.8377,24.9356
PGC 0059529,255.9713,31.499
PGC 0059582,256.3671,23.1532
PGC 0059616,256.6189,38.3632
PGC 0059650,256.8555,30.225
PGC 0059662,256.9899,60.99
PGC 0059676,257.107,25.517
PGC 0059807,257.9993,23.3798
PGC 0059843,258.1921,23.2239
PGC 0059961,258.9357,29.4037
PGC 0060043,259.6825,58.1349
PGC 0060239,261.218,28.0781
PGC 0060275,261.4455,59.615
PGC 0060330,261.8832,26.4747
PGC 0060343,262.0061,57.5219
PGC 0060402,262.4976,60.3501
PGC 0065131,309.7279,-5.6403
PGC 0065178,310.2172,0.6523
PGC 0065310,311.3126,-5.6228
PGC 0065375,311.8296,0.321
PGC 0065657,313.353,0.6518
PGC 0065718,313.8655,-1.2255
PGC 0065905,315.2825,-0.1953
PGC 0065943,315.515,-6.2972
PGC 0066461,319.1156,-0.8266
PGC 0066766,321.6762,-6.9952
PGC 0066774,321.7408,-7.0217
PGC 0068244,332.8932,11.7957
PGC 0068275,333.0932,14.0242
PGC 0068341,333.4836,13.7553
PGC 0069089,338.0303,0.0368
PGC 0069889,343.0944,1.092
PGC 0070020,343.9001,12.79
PGC 0070084,344.2119,-8.9675
PGC 0070088,344.2608,-8.9486
PGC 0070098,344.3315,-1.0493
PGC 0070430,346.3027,0.8342
PGC 0070516,346.8682,15.3663
PGC 0070575,347.3348,0.7561
PGC 0070765,348.5554,13.4259
PGC 0070995,349.5652,0.2611
PGC 0071025,349.6597,-10.4078
PGC 0071035,349.7359,0.2435
PGC 0071063,349.8295,0.9452
PGC 0071370,351.206,15.2753
PGC 0071883,354.1315,0.2973
PGC 0072147,355.4696,-8.6481
PGC 0072247,356.009,0.5167
PGC 0072618,357.7765,1.0567
PGC 0072922,359.0163,-0.9885
PGC 0072927,359.0292,-0.9169
PGC 0072930,359.0325,0.5492
